uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF,publicationDate,release
4bfc084c-f7fb-4c9a-aad9-5773e3d623dc,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2016-11-07T20:10:00Z,HARV.2016.45,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,ramundson@field-ops.org,NA,NA,20260107T160944Z,RELEASE-2026
8defb87b-55cf-4cc7-af2a-78defd547c16,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2017-04-17T13:20:00Z,HARV.2017.16,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,ramundson@field-ops.org,NA,NA,20260107T162649Z,RELEASE-2026
ac7ceb30-c2e2-467f-9d80-ce5e377e3d74,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,NA,NA,2017-04-17T14:53:00Z,HARV.2017.16,HARV_006.20170417,NA,drag,160,Y,0,1,0,No known compromise,NEON.DOC.014045vG,ramundson@field-ops.org,NA,NA,20260107T162649Z,RELEASE-2026
b00f3af7-375d-45a3-bd25-9e1a32a5b219,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,NA,NA,2017-04-17T16:34:00Z,HARV.2017.16,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,ramundson@field-ops.org,NA,NA,20260107T162649Z,RELEASE-2026
b24d14a2-5a1c-4fd0-b347-464e75de94ec,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,NA,NA,2017-04-17T18:34:00Z,HARV.2017.16,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,thillman@battelleecology.org,NA,NA,20260107T162649Z,RELEASE-2026
89e59774-942a-4fa1-b503-d4adf01bae8c,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,NA,NA,2017-04-18T16:59:00Z,HARV.2017.16,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,thillman@battelleecology.org,NA,NA,20260107T162649Z,RELEASE-2026
72eaf08c-4df4-4cac-81f7-284d58ec7143,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,NA,NA,2017-04-18T18:17:00Z,HARV.2017.16,HARV_020.20170418,NA,drag and flag,150,Y,1,1,0,No known compromise,NEON.DOC.014045vG,thillman@battelleecology.org,NA,ID lab adult count higher than field (PDE >25%),20260107T162649Z,RELEASE-2026
9da31331-d3dc-4f92-8a7d-584c38238856,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,NA,NA,2017-06-02T13:32:00Z,HARV.2017.23,HARV_020.20170602,NA,drag and flag,155,Y,2,0,0,No known compromise,NEON.DOC.014045vH,egullo@battelleecology.org,NA,NA,20260107T160258Z,RELEASE-2026
02f7a103-661a-422c-a4a9-b39d1bdf31af,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2017-06-02T14:40:00Z,HARV.2017.23,HARV_022.20170602,NA,drag and flag,160,Y,1,0,2,No known compromise,NEON.DOC.014045vH,sgoudreau@battelleecology.org,NA,field larva count higher than ID lab (PDE >25%),20260107T160258Z,RELEASE-2026
6cac689e-e821-4399-83f5-2e544d01f13a,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,NA,NA,2017-06-20T16:19:00Z,HARV.2017.26,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vH,bhudson@battelleecology.org,NA,NA,20260107T160258Z,RELEASE-2026
7fbd2582-8d87-4c37-80c5-bb62135d294f,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,NA,NA,2017-06-20T17:16:00Z,HARV.2017.26,HARV_026.20170620,NA,drag and flag,160,Y,1,0,0,No known compromise,NEON.DOC.014045vH,gvanscoy@field-ops.org,NA,NA,20260107T160258Z,RELEASE-2026
f2f21b53-bd17-4a0e-acff-57dfda39641d,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2017-06-22T14:18:00Z,HARV.2017.26,HARV_022.20170622,NA,drag and flag,160,Y,1,6,0,No known compromise,NEON.DOC.014045vH,bhudson@battelleecology.org,NA,NA,20260107T160258Z,RELEASE-2026
f6404603-419b-4d9e-b285-ba911f86b7a2,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,NA,NA,2017-06-22T15:53:00Z,HARV.2017.26,HARV_001.20170622,NA,drag and flag,160,Y,1,12,0,No known compromise,NEON.DOC.014045vH,gvanscoy@field-ops.org,NA,NA,20260107T160258Z,RELEASE-2026
2ef4622b-2d40-46ca-9ab8-aa39e20f11a7,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,NA,NA,2017-06-22T17:32:00Z,HARV.2017.26,HARV_004.20170622,NA,drag,160,Y,1,6,0,No known compromise,NEON.DOC.014045vH,bhudson@battelleecology.org,NA,NA,20260107T160258Z,RELEASE-2026
b114ae0b-8fe9-4e37-bfcf-04310ee097c6,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,NA,NA,2017-06-22T18:41:00Z,HARV.2017.26,HARV_020.20170622,NA,drag,143,Y,4,2,0,No known compromise,NEON.DOC.014045vH,gvanscoy@field-ops.org,NA,NA,20260107T160258Z,RELEASE-2026
05cb6f76-c43d-4eaa-ad49-022d83d010da,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2017-05-08T14:24:00Z,HARV.2017.20,HARV_022.20170508,NA,drag,160,Y,0,4,0,Other (described in remarks),NEON.DOC.014045vG,bhudson@battelleecology.org,1 tick lost when transferring from cloth to vial,NA,20260107T160940Z,RELEASE-2026
501ed897-7d17-4efd-a843-7198740bb531,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,NA,NA,2017-05-08T16:31:00Z,HARV.2017.20,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,bhudson@battelleecology.org,NA,NA,20260107T160940Z,RELEASE-2026
548de0d4-0bde-4360-8ee6-baa1323bba71,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,NA,NA,2017-05-08T17:48:00Z,HARV.2017.20,HARV_026.20170508,NA,drag and flag,160,Y,2,1,0,No known compromise,NEON.DOC.014045vG,Wacuna@battelleecology.org,NA,NA,20260107T160940Z,RELEASE-2026
2b715ae7-867f-42f5-94f1-16537548853a,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,NA,NA,2017-05-09T13:29:00Z,HARV.2017.20,HARV_020.20170509,NA,drag,145,Y,3,1,0,No known compromise,NEON.DOC.014045vG,Mbara@battelleecology.org,NA,NA,20260107T160940Z,RELEASE-2026
cd5aed2d-3422-4a99-b647-14958f8c5e8f,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,NA,NA,2017-05-09T14:58:00Z,HARV.2017.20,HARV_004.20170509,NA,drag,160,Y,5,1,0,No known compromise,NEON.DOC.014045vG,bhudson@battelleecology.org,NA,NA,20260107T160940Z,RELEASE-2026
2cbad9ac-0f96-4e54-be8f-7a575f8a7b3b,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,NA,NA,2017-05-09T16:35:00Z,HARV.2017.20,HARV_001.20170509,NA,drag and flag,160,Y,1,0,0,No known compromise,NEON.DOC.014045vG,Mbara@battelleecology.org,NA,NA,20260107T160940Z,RELEASE-2026
d3540992-a64b-44b7-92eb-d66893b1e626,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,NA,NA,2017-05-30T14:32:00Z,HARV.2017.23,HARV_006.20170530,NA,drag,160,Y,0,1,0,No known compromise,NEON.DOC.014045vH,gvanscoy@field-ops.org,NA,NA,20260107T160940Z,RELEASE-2026
46125d94-8d90-43bc-a877-dbb10d4fcf44,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,NA,NA,2017-05-30T15:46:00Z,HARV.2017.23,HARV_026.20170530,NA,drag and flag,165,Y,3,0,0,No known compromise,NEON.DOC.014045vH,Jcoleman01@battelleecology.org,NA,NA,20260107T160940Z,RELEASE-2026
5bd3af39-9531-4744-a256-5abc07e249f4,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,NA,NA,2017-05-30T17:05:00Z,HARV.2017.23,HARV_001.20170530,NA,drag,160,Y,3,17,0,No known compromise,NEON.DOC.014045vH,gvanscoy@field-ops.org,NA,NA,20260107T160940Z,RELEASE-2026
875c92df-95d6-4230-bdb5-43233e75e828,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,NA,NA,2017-05-30T18:52:00Z,HARV.2017.23,HARV_004.20170530,NA,drag and flag,160,Y,0,9,0,No known compromise,NEON.DOC.014045vH,Jcoleman01@battelleecology.org,NA,NA,20260107T160940Z,RELEASE-2026
74a3c8c3-db4a-4129-a2f1-7580222212f1,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,NA,NA,2017-07-10T06:42:00Z,HARV.2017.29,HARV_020.20170710,NA,drag and flag,150,Y,2,3,0,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,NA,NA,20260107T160450Z,RELEASE-2026
6dbafae4-4f0b-4129-9bd0-19a53f3461dc,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2017-07-10T12:12:00Z,HARV.2017.29,HARV_022.20170710,NA,drag and flag,160,Y,0,7,3,No known compromise,NEON.DOC.014045vH,egullo@battelleecology.org,NA,NA,20260107T160450Z,RELEASE-2026
b29b31a9-5aee-4e8a-9688-f6a7b2d51e85,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,NA,NA,2017-07-10T14:00:00Z,HARV.2017.29,HARV_006.20170710,NA,drag and flag,160,Y,1,2,0,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,NA,NA,20260107T160450Z,RELEASE-2026
643b3309-dbb0-4448-8e27-b7c881faeb92,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,NA,NA,2017-07-10T15:03:00Z,HARV.2017.29,HARV_026.20170710,NA,drag and flag,160,Y,1,2,0,No known compromise,NEON.DOC.014045vH,egullo@battelleecology.org,NA,NA,20260107T160450Z,RELEASE-2026
07038484-7ae6-412e-bb2f-c2567f8f5787,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,NA,NA,2017-07-10T16:30:00Z,HARV.2017.29,HARV_001.20170710,NA,drag and flag,160,Y,1,9,0,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,NA,NA,20260107T160450Z,RELEASE-2026
87fcdda7-b550-4f8e-a983-71399caec62c,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,NA,NA,2017-07-10T17:40:00Z,HARV.2017.29,HARV_004.20170710,NA,drag and flag,160,Y,1,6,0,No known compromise,NEON.DOC.014045vH,egullo@battelleecology.org,NA,NA,20260107T160450Z,RELEASE-2026
55a76d77-a220-4647-bde7-70cd87cf995f,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2017-07-31T13:53:00Z,HARV.2017.32,HARV_022.20170731,NA,drag and flag,160,Y,0,2,0,No known compromise,NEON.DOC.014045vH,bhudson@battelleecology.org,NA,NA,20260107T160450Z,RELEASE-2026
90bca87c-10bb-4d8f-ba63-3dc29a9d05e5,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,NA,NA,2017-07-31T15:07:00Z,HARV.2017.32,HARV_020.20170731,NA,drag,149,Y,2,3,0,No known compromise,NEON.DOC.014045vH,egullo@battelleecology.org,NA,NA,20260107T160450Z,RELEASE-2026
d8a3f582-ba88-4cdf-900f-4a86c1d9f083,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,NA,NA,2017-07-31T16:05:00Z,HARV.2017.32,HARV_004.20170731,NA,drag,160,Y,1,2,0,No known compromise,NEON.DOC.014045vH,bhudson@battelleecology.org,NA,NA,20260107T160450Z,RELEASE-2026
114c6ae4-54fc-402a-aaa6-15780af4fb03,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,NA,NA,2017-07-31T17:08:00Z,HARV.2017.32,HARV_001.20170731,NA,drag and flag,160,Y,0,6,0,No known compromise,NEON.DOC.014045vH,egullo@battelleecology.org,NA,NA,20260107T160450Z,RELEASE-2026
171c3c57-f2da-4542-a2ec-ae6dcb472ea4,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,NA,NA,2017-08-01T12:29:00Z,HARV.2017.32,HARV_006.20170801,NA,drag and flag,160,Y,0,3,0,No known compromise,NEON.DOC.014045vH,Wacuna@battelleecology.org,NA,NA,20260107T160707Z,RELEASE-2026
0efd5387-bcb8-487c-9c17-226e28e1ca50,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,NA,NA,2017-08-01T13:35:00Z,HARV.2017.32,HARV_026.20170801,NA,drag and flag,160,Y,0,2,0,No known compromise,NEON.DOC.014045vH,egullo@battelleecology.org,NA,NA,20260107T160707Z,RELEASE-2026
bcbd59a7-ffb4-4bdc-a4ab-aa8ca1dd3a2d,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2017-08-21T12:12:00Z,HARV.2017.35,HARV_022.20170821,NA,drag and flag,160,Y,0,3,0,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,NA,NA,20260107T160707Z,RELEASE-2026
567be130-7f5a-4af7-ba5b-7d8f6a7c201b,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,NA,NA,2017-08-21T13:29:00Z,HARV.2017.35,HARV_006.20170821,NA,drag and flag,160,Y,0,0,40,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,NA,NA,20260107T160707Z,RELEASE-2026
c3997826-b945-440e-9006-5d3557754ba7,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,NA,NA,2017-08-21T14:32:00Z,HARV.2017.35,HARV_026.20170821,NA,drag and flag,160,Y,0,0,42,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,NA,NA,20260107T160707Z,RELEASE-2026
f7894fac-7169-4d4b-ba1e-e4d70213a635,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,NA,NA,2017-08-21T15:29:00Z,HARV.2017.35,HARV_001.20170821,NA,drag and flag,160,Y,0,2,13,No known compromise,NEON.DOC.014045vH,sgoudreau@battelleecology.org,NA,NA,20260107T160707Z,RELEASE-2026
1cc7f000-16c3-4b79-92e9-ef3d49f15733,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,NA,NA,2017-08-21T16:31:00Z,HARV.2017.35,HARV_004.20170821,NA,drag and flag,160,Y,0,0,6,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,NA,NA,20260107T160707Z,RELEASE-2026
0459dcd8-5e37-448b-a5b8-048ec8daf9db,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,NA,NA,2017-08-21T17:30:00Z,HARV.2017.35,HARV_020.20170821,NA,drag and flag,160,Y,0,1,1,No known compromise,NEON.DOC.014045vH,sgoudreau@battelleecology.org,NA,NA,20260107T160707Z,RELEASE-2026
b7e246b4-426c-48b5-8efe-1728a12c98c4,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,NA,NA,2017-09-12T12:30:00Z,HARV.2017.38,HARV_006.20170912,NA,drag and flag,160,Y,0,0,299,No known compromise,NEON.DOC.014045vH,Wacuna@battelleecology.org,NA,NA,20260107T161500Z,RELEASE-2026
a529336b-f61e-469f-b42f-8e625e89459e,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,NA,NA,2017-09-12T14:30:00Z,HARV.2017.38,HARV_026.20170912,NA,drag and flag,160,Y,0,0,27,No known compromise,NEON.DOC.014045vH,Wacuna@battelleecology.org,NA,NA,20260107T161500Z,RELEASE-2026
f7c56b6b-7560-49d7-abfd-41f68e3c9df5,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,NA,NA,2017-09-12T16:52:00Z,HARV.2017.38,HARV_001.20170912,NA,drag and flag,160,Y,0,0,13,No known compromise,NEON.DOC.014045vH,Wacuna@battelleecology.org,NA,NA,20260107T161500Z,RELEASE-2026
561edc4d-54e5-4db2-b198-e29ddf7d5ab0,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,NA,NA,2017-09-12T18:23:00Z,HARV.2017.38,HARV_020.20170912,NA,drag and flag,144,Y,0,1,6,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,NA,NA,20260107T161500Z,RELEASE-2026
14fdf7e9-e941-4c17-9937-dd4938e3a5bf,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,NA,NA,2017-09-13T16:26:00Z,HARV.2017.38,HARV_004.20170913,NA,drag and flag,160,Y,0,2,16,No known compromise,NEON.DOC.014045vH,swisner@battelleecology.org,NA,NA,20260107T161500Z,RELEASE-2026
3aaf4ecd-de96-44e3-a88e-498f978a67e4,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2017-09-13T20:35:00Z,HARV.2017.38,HARV_022.20170913,NA,drag and flag,160,Y,0,0,45,No known compromise,NEON.DOC.014045vH,Wacuna@battelleecology.org,NA,NA,20260107T161500Z,RELEASE-2026
4ff743c6-e162-4ec2-9e3f-8b14849f2358,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2017-10-02T13:50:00Z,HARV.2017.41,HARV_022.20171002,NA,drag and flag,160,Y,0,0,3,No known compromise,NEON.DOC.014045vH,egullo@battelleecology.org,NA,NA,20260107T161531Z,RELEASE-2026
2c4c4d68-54a9-48f0-8a2e-36edda6cea5b,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,NA,NA,2017-10-02T14:50:00Z,HARV.2017.41,HARV_006.20171002,NA,drag,160,Y,0,0,34,No known compromise,NEON.DOC.014045vH,egullo@battelleecology.org,NA,NA,20260107T161531Z,RELEASE-2026
d444e4bf-058d-4a80-a548-d47b21f6edd9,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,NA,NA,2017-10-02T15:32:00Z,HARV.2017.41,HARV_026.20171002,NA,drag and flag,160,Y,0,0,1,No known compromise,NEON.DOC.014045vH,egullo@battelleecology.org,NA,NA,20260107T161531Z,RELEASE-2026
9108cf75-dcc3-4b5c-a61b-c329498614f2,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,NA,NA,2017-10-02T16:22:00Z,HARV.2017.41,HARV_001.20171002,NA,drag and flag,160,Y,0,1,0,No known compromise,NEON.DOC.014045vH,sgoudreau@battelleecology.org,NA,NA,20260107T161531Z,RELEASE-2026
86fc5d5f-134c-47dc-837c-e05378cb4050,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,NA,NA,2017-10-02T17:09:00Z,HARV.2017.41,HARV_004.20171002,NA,drag and flag,160,Y,0,1,0,No known compromise,NEON.DOC.014045vH,sgoudreau@battelleecology.org,NA,NA,20260107T161531Z,RELEASE-2026
fa8decfd-080e-43a0-a819-74119f720b53,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,NA,NA,2017-10-02T17:39:00Z,HARV.2017.41,HARV_020.20171002,NA,drag and flag,157,Y,0,1,0,No known compromise,NEON.DOC.014045vH,sgoudreau@battelleecology.org,NA,ID lab larva count higher than field (PDE >25%),20260107T161531Z,RELEASE-2026
0235fa6c-fc24-459a-ba4f-ef12619c1bbd,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,NA,NA,2018-04-23T15:59:00Z,HARV.2018.17,HARV_001.20180423,D00000006871,drag and flag,160,Y,1,0,0,No known compromise,NEON.DOC.014045vJ,ewallis@battelleecology.org,NA,NA,20260107T161031Z,RELEASE-2026
0a52d463-c40c-4adb-86b7-45f848f6d4a1,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,NA,NA,2018-04-23T17:28:00Z,HARV.2018.17,HARV_026.20180423,D00000006872,drag and flag,160,Y,1,0,0,No known compromise,NEON.DOC.014045vJ,rcurtis@battelleecology.org,NA,NA,20260107T161031Z,RELEASE-2026
b553c12d-bc65-49be-847a-0f79a87eeed1,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,NA,NA,2018-04-23T18:09:00Z,HARV.2018.17,HARV_006.20180423,D00000006860,drag and flag,160,Y,2,0,0,No known compromise,NEON.DOC.014045vJ,rcurtis@battelleecology.org,NA,NA,20260107T161031Z,RELEASE-2026
76b8d377-e495-473b-9fd2-1b018405831f,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,NA,NA,2018-04-23T19:03:00Z,HARV.2018.17,NA,NA,drag,160,N,0,0,0,NA,NEON.DOC.014045vJ,rcurtis@battelleecology.org,NA,NA,20260107T161031Z,RELEASE-2026
b35d0550-b049-4765-bf0f-f0cc4e789fc7,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,NA,NA,2018-04-24T12:32:00Z,HARV.2018.17,HARV_002.20180424,D00000006861,drag and flag,160,Y,5,0,0,No known compromise,NEON.DOC.014045vJ,hbartholomaus@battelleecology.org,NA,NA,20260107T161031Z,RELEASE-2026
f48283b1-a259-42c5-8e3b-7d47e75469a1,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2018-04-24T14:49:00Z,HARV.2018.17,NA,NA,drag and flag,160,N,0,0,0,NA,NEON.DOC.014045vJ,egullo@battelleecology.org,NA,NA,20260107T161031Z,RELEASE-2026
76c9ee1d-71f1-4270-89bc-5da5b43ec0c7,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,NA,NA,2018-05-14T15:20:00Z,HARV.2018.20,HARV_022.20180514,D00000006862,drag and flag,160,Y,1,3,1,No known compromise,NEON.DOC.014045vJ,hbartholomaus@battelleecology.org,NA,NA,20260107T161645Z,RELEASE-2026
251e8812-45c4-4946-b066-3519429988bb,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,NA,NA,2018-05-14T16:55:00Z,HARV.2018.20,HARV_006.20180514,D00000006873,drag and flag,160,Y,2,0,0,No known compromise,NEON.DOC.014045vJ,jmckenna@battelleecology.org,NA,NA,20260107T161645Z,RELEASE-2026
beae3ddd-1f52-415f-9928-8233f3496df6,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,NA,NA,2018-05-14T17:44:00Z,HARV.2018.20,HARV_026.20180514,D00000006864,drag and flag,170,Y,2,0,0,No known compromise,NEON.DOC.014045vJ,jmckenna@battelleecology.org,NA,NA,20260107T161645Z,RELEASE-2026
f0ef04b4-d19f-4912-92ab-51c6feb424c4,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,NA,NA,2018-05-14T18:39:00Z,HARV.2018.20,HARV_001.20180514,D00000006863,drag and flag,165,Y,1,0,0,No known compromise,NEON.DOC.014045vJ,hbartholomaus@battelleecology.org,NA,NA,20260107T161645Z,RELEASE-2026
